sale_date,product_id,product_name,product_category,product_subcategory,unit_price,quantity_sold,sale_country,sale_city
1983-10-13,6754715,serve,six,after,707.79,6,Macao,Wagnerport
2011-06-24,7344770,new,student,it,276.14,94,Martinique,Richardmouth
1988-01-19,2471190,bank,degree,might,636.07,20,Wallis and Futuna,Andersonstad
2004-06-01,998411,hospital,magazine,nature,653.26,94,Bermuda,Amandaview
2007-12-21,9500317,him,skin,talk,284.84,13,Antarctica (the territory South of 60 deg S),Perkinsborough
2016-12-21,3018882,significant,light,ball,437.84,82,Saint Martin,Kerryland
1982-04-14,2778643,office,several,father,188.82,77,Tokelau,West Erinport
1978-10-23,9975513,certain,road,training,496.31,72,Finland,Danamouth
1980-05-01,1819060,nice,wrong,capital,114.96,31,Mauritania,New Carrie
2021-01-29,8668674,others,discover,student,623.08,16,Barbados,Port Stephenshire
1971-06-14,1980092,others,administration,middle,609.25,69,Cameroon,Jacobsonstad
1994-05-12,7527781,green,movie,sort,716.83,28,Bangladesh,North Todd
2003-06-29,7205993,program,value,language,323.22,75,San Marino,Frazierbury
1992-12-18,2633743,yeah,respond,part,412.7,64,Cote d'Ivoire,West Christy
1990-05-13,9412660,partner,part,loss,984.48,45,Saint Lucia,East Jefferyfort
1988-08-19,9539248,despite,compare,phone,145.49,53,Yemen,New Michael
1998-05-24,5361018,oil,inside,form,262.29,7,Ireland,Deborahberg
1994-04-10,9381364,occur,art,shake,656.59,53,South Georgia and the South Sandwich Islands,Bonillabury
1970-05-31,6033365,performance,away,tax,639.21,7,Antigua and Barbuda,New Shannonfort
2021-04-30,2330187,theory,raise,newspaper,488.76,99,Guatemala,Johnburgh
2020-12-15,1079201,while,black,determine,845.93,94,Isle of Man,New Charlesside
1992-07-02,5652165,operation,age,difference,101.29,94,Malaysia,South Andreamouth
2007-03-13,7512611,rock,sell,somebody,270.02,84,Mozambique,North Barry
2001-07-02,5403677,everybody,plan,bit,812.74,33,Canada,Lake Nicholasport
1973-07-21,5841184,church,prevent,population,706.51,97,Saint Helena,South Holly
1978-06-17,2207476,modern,campaign,itself,65.77,90,Israel,Brittanyland
1980-07-03,8879927,still,production,alone,83.12,55,Namibia,Kevinhaven
2009-09-21,116049,never,environmental,summer,999.11,16,South Georgia and the South Sandwich Islands,North Loretta
2012-10-11,471102,media,cup,popular,750.83,66,British Virgin Islands,North Anthonychester
1988-04-19,1285549,individual,pretty,best,348.65,24,Ecuador,Kennethton
2007-08-07,4053994,upon,put,street,93.28,96,Lithuania,South Jennifer
2013-04-20,5522474,road,person,animal,143.7,52,Saint Barthelemy,Brentbury
1994-09-18,7677106,often,building,produce,756.32,10,Wallis and Futuna,Brianland
2008-08-04,9675811,gas,people,arrive,583.68,65,Spain,Suttonborough
1987-04-20,1569792,people,Democrat,wear,997.78,90,Dominica,Loweberg
1996-10-11,1829758,create,performance,set,972.13,27,Guam,Elizabethberg
1974-10-13,2397533,military,agency,pick,253.41,3,Taiwan,Thomasview
1978-11-30,4723121,see,value,his,345.1,80,Bolivia,Port Robert
2004-08-05,2443956,establish,single,base,555.75,30,Solomon Islands,Jamesview
2001-10-14,8994044,fill,education,stock,736.1,94,Russian Federation,Derekview
2022-10-28,136207,audience,kitchen,meet,308.13,70,Anguilla,Cruzhaven
2015-02-13,519590,perform,because,determine,416.58,48,Zambia,Warrenmouth
1998-11-10,453464,machine,concern,glass,288.6,70,Burundi,South Marcuschester
2000-04-09,3876213,by,between,remain,259.48,24,Uruguay,East Davidview
1981-08-12,423091,affect,between,pattern,209.09,79,Slovakia (Slovak Republic),West Tiffany
1979-04-24,1100832,cold,step,street,281.6,5,Zimbabwe,Simsstad
1993-10-22,3856284,risk,wide,though,157.39,55,Equatorial Guinea,East Jacquelineborough
1978-09-11,1552091,near,sign,but,70.57,63,British Virgin Islands,Lake Nicoleborough
2021-06-08,700426,election,I,course,967.96,46,Madagascar,Jaredchester
1997-04-25,3895528,relate,include,hundred,335.97,9,Mexico,West Johnstad
1981-05-31,4672175,become,involve,program,778.08,21,Bhutan,Clarkview
1989-03-17,873753,later,government,TV,949.38,49,Bulgaria,Mosleyton
1984-06-05,8512492,my,friend,change,606.73,89,Albania,Raymondport
2015-09-16,6247007,behavior,quite,term,690.6,97,Angola,Simpsonberg
1981-09-19,4227556,building,interview,produce,662.77,33,Thailand,Lake Sarahview
1980-03-01,7439677,development,century,maintain,79.61,20,Tonga,Carrietown
1993-01-30,1249339,per,happy,clear,693.13,4,Latvia,North Taylor
2023-11-22,2918114,doctor,need,bad,924.32,67,Bahamas,West Natalieshire
2016-11-18,2362818,father,across,under,77.27,63,Gabon,East Staceyberg
1978-05-25,5580908,amount,per,feel,559.42,75,Cyprus,Wilsonstad
1978-02-08,1160312,statement,education,walk,807.27,57,Macao,West Christina
2013-05-11,6533161,behind,herself,charge,177.06,93,Namibia,West Davidton
1970-04-22,4803936,experience,top,near,660.19,59,Vietnam,New Lauren
2001-01-09,2115785,himself,responsibility,report,417.07,21,Sao Tome and Principe,Jenniferhaven
1979-05-10,3083428,tonight,single,development,590.99,74,Marshall Islands,Sabrinabury
2014-09-02,9720964,customer,five,machine,421.58,33,Bosnia and Herzegovina,Ashleemouth
2019-02-02,1979885,pick,strong,no,250.14,20,Iraq,Jacksonport
1995-01-08,7997323,improve,instead,enough,175.4,52,Afghanistan,Timothyshire
1993-04-30,3415781,smile,discuss,short,530.6,41,India,Martintown
2000-03-30,750703,spend,lay,time,307.07,43,Niger,Danielfurt
2017-03-20,822659,another,time,base,730.14,74,Brunei Darussalam,West Daniel
2009-10-04,2770939,enough,use,society,36.52,62,Korea,New Gabrieltown
1987-07-13,3820616,soon,reason,wish,949.17,5,Chile,Port Amy
2011-05-23,1676129,find,of,set,595.62,43,Christmas Island,Martinezstad
1985-10-09,1513322,beautiful,prepare,page,932.25,71,French Polynesia,South Richardchester
1985-11-27,383990,join,national,explain,993.22,24,Rwanda,Michaelhaven
1996-07-30,7396276,personal,daughter,play,590.05,13,Mauritius,Hammondmouth
2023-03-25,5182082,agreement,fact,or,874.2,53,Northern Mariana Islands,North Terrishire
1989-05-23,5657458,enter,conference,return,821.25,67,Guam,Christopherchester
1981-07-06,8016736,use,teach,myself,423.24,33,Turks and Caicos Islands,North Ericaview
1998-01-22,495080,nothing,future,analysis,869.66,72,Argentina,East Suzanne
1973-06-21,5187542,spend,develop,age,799.25,65,Nauru,Nelsontown
2018-06-12,1679499,tend,commercial,carry,392.91,78,Cook Islands,West Jamieville
2010-02-05,3435481,point,show,example,490.31,11,Bosnia and Herzegovina,Griffintown
1993-03-08,7218917,region,measure,social,767.79,57,Montserrat,Velasquezberg
1986-02-26,4192194,form,amount,would,545.55,40,Oman,Cherylshire
2019-03-22,8878403,expert,note,loss,64.59,59,Korea,Sherryview
1975-02-14,985218,create,often,fill,506.86,72,Jordan,Port Tara
1970-03-04,3970637,you,play,fine,965.13,70,Ghana,Schwartzstad
1987-06-13,9485790,process,only,four,896.8,52,French Polynesia,North Kristen
2021-11-20,3958539,song,art,treat,866.17,14,France,Joshuaside
1984-05-18,369101,name,including,necessary,34.78,20,Vanuatu,Lake Melaniemouth
1990-05-26,8318623,president,become,man,150.36,55,Iran,West Alfred
1996-09-10,9377942,north,still,option,738.92,77,Western Sahara,Williamsmouth
1980-03-01,2414585,reflect,million,market,686.07,53,Nicaragua,Lake Jacobbury
1972-02-09,6468112,land,involve,rate,982.43,53,Kenya,Port Marystad
1981-11-26,7625886,especially,wonder,tend,413.9,53,Seychelles,West Ronald
1981-03-17,1745991,exist,five,get,343.99,85,Israel,Port Ryanton
2015-12-08,2704358,state,prevent,turn,355.12,79,Svalbard & Jan Mayen Islands,Port Matthew
1975-11-08,2130658,parent,exactly,offer,168.8,72,Grenada,East Brianaborough
1986-10-04,8579930,though,reach,way,755.01,34,Syrian Arab Republic,South William
2015-11-11,9473760,increase,rise,green,303.0,52,Mauritius,Troyshire
2010-06-18,9641352,finally,cell,clearly,104.06,9,Rwanda,Port Carl
1997-09-13,7425583,certainly,region,Mr,804.07,17,New Caledonia,Robertton
2015-01-29,6210747,center,simple,court,819.64,42,Kyrgyz Republic,Jamestown
2009-05-26,4257741,animal,color,education,285.86,100,Egypt,South Sarahchester
2019-08-02,7451247,participant,everybody,blue,951.96,58,United States of America,West Tiffany
1999-01-22,8013191,western,allow,list,632.39,26,Turks and Caicos Islands,Davisside
2011-04-04,6428321,already,same,threat,30.28,100,Greece,Adamstown
1987-10-04,6139988,allow,conference,early,836.22,97,Nigeria,Lauraton
1998-05-03,9026029,site,I,collection,303.47,88,Senegal,New Tanyamouth
2009-03-27,5931778,maybe,box,machine,858.99,44,Zimbabwe,New Jesse
1973-10-01,6125973,real,movie,music,345.13,72,Norfolk Island,Rachelshire
2020-05-10,7327268,trip,send,perhaps,676.07,80,Martinique,Latoyafort
1976-08-31,8147472,listen,scene,oil,167.61,9,Cayman Islands,South Katieport
1982-05-20,6853514,phone,family,affect,352.66,61,Suriname,Jessicaside
2013-06-07,2235658,similar,then,order,796.92,69,Israel,Elizabethberg
2013-04-28,4529462,person,fund,almost,331.46,23,Switzerland,Lake Cindy
1976-06-20,1516492,decision,floor,yourself,328.39,60,Dominica,Johnshire
1986-08-31,5268212,recently,buy,Mr,633.1,64,Argentina,North Michaelaside
2017-01-15,9330093,yard,lead,government,746.19,17,Paraguay,Martinside
1987-06-24,3685460,half,morning,example,431.64,69,British Virgin Islands,West Jesse
1974-10-24,6493749,foot,range,training,611.61,27,Nepal,Waltersview
2006-03-25,1412413,want,sense,only,569.46,71,Timor-Leste,New Levi
2008-03-07,8185222,rise,camera,maintain,904.12,91,Ecuador,Castillofort
1995-05-23,4202781,executive,explain,charge,149.92,63,Switzerland,West Kimberly
1994-07-02,5916099,Mr,pass,opportunity,746.18,58,Chile,Port Stephaniebury
2020-04-01,9625430,everyone,imagine,draw,745.8,54,Nicaragua,North Mitchellstad
2002-02-11,5354725,produce,close,might,16.73,45,Denmark,West Duane
1980-01-31,9155730,old,condition,toward,648.47,80,American Samoa,Karamouth
1981-03-09,499838,share,alone,since,324.72,74,Jersey,Watsontown
2016-05-10,5138808,Mrs,night,every,226.08,48,Cayman Islands,Lake Samuel
1979-08-11,9333434,control,speak,wonder,643.77,79,Seychelles,Cooperberg
1984-05-06,521164,bring,development,will,704.25,83,Eritrea,New Laurie
1990-07-15,2084085,instead,true,strong,578.82,48,Turkey,New Melissa
2007-05-09,5137785,young,glass,audience,378.75,68,France,Lake Jamesfurt
2000-12-22,4374960,tell,beautiful,movement,408.93,22,Vanuatu,Laurenburgh
2010-07-03,49340,article,ready,consumer,452.51,27,Burkina Faso,Jillfort
2017-04-13,1632711,and,concern,participant,372.99,84,Cameroon,Trujilloside
2020-01-03,435589,on,down,how,631.96,74,Antigua and Barbuda,Darrylberg
2009-11-26,2606850,lot,end,religious,146.03,18,Congo,Wallaceborough
2012-03-21,7012609,keep,theory,bill,377.05,59,Saint Helena,East Robertfort
1985-02-23,3164749,interesting,president,material,436.04,12,Venezuela,North Paula
1980-05-31,8708786,game,role,hope,941.78,74,Norfolk Island,Scottmouth
1981-03-06,1715986,candidate,really,still,631.05,75,Guinea,Lake Johnshire
2005-03-04,5680119,plant,beat,century,223.01,16,Zambia,North Sean
2015-03-28,2426780,kitchen,someone,system,757.1,26,Malta,West Kellyshire
2002-01-19,3993754,machine,huge,require,909.97,27,Turks and Caicos Islands,Danielleshire
1994-02-27,3127148,arrive,beat,in,346.45,32,Togo,Washingtonmouth
2010-04-05,6548173,chance,science,number,794.11,5,Algeria,Lake April
1979-12-30,384855,attention,central,politics,728.59,85,Taiwan,Ericafort
1993-02-09,1137389,agree,his,generation,963.39,100,Jersey,Lake Brandyborough
2000-11-10,3672872,current,serious,hotel,996.92,39,Japan,Rojasberg
1986-11-25,8416247,couple,question,month,433.27,37,Hong Kong,South Lori
1973-04-15,9886340,century,white,middle,989.49,1,Slovenia,Wolfchester
1999-01-07,2956586,ahead,pretty,goal,890.76,73,Belgium,Bellborough
2009-07-14,1230655,baby,role,today,696.4,36,Germany,Stefanieshire
2004-03-27,4278699,nice,population,physical,484.89,27,Haiti,South Terry
2015-09-09,2771743,avoid,small,together,461.16,28,Turkmenistan,Nashfurt
2004-05-17,4098183,prove,recent,center,653.15,28,Guernsey,Lake Arthur
2000-06-28,5536155,foot,because,cup,565.99,10,Turkmenistan,Christensenside
2006-12-15,2103116,relate,open,adult,107.5,14,Vietnam,Scottland
1985-07-19,434040,consumer,idea,away,25.82,53,Kazakhstan,South Manuel
1994-09-29,6151107,his,nor,teacher,118.3,3,Western Sahara,North Maryfort
1972-11-06,5657715,focus,stay,body,216.01,4,Maldives,Hallbury
2011-12-26,6524616,front,risk,each,887.26,86,Jordan,Garciaville
2012-05-14,2774204,country,trouble,something,361.85,62,Niger,Timothyhaven
1997-10-25,6749920,of,affect,writer,92.66,63,Netherlands Antilles,Port Laura
2022-02-17,5442945,woman,so,it,786.2,3,Sudan,Robbinsfort
2000-11-16,7814693,hour,energy,school,911.83,100,Gibraltar,Cruzborough
2009-08-03,9625791,take,role,field,519.18,99,Uruguay,West Brian
1984-04-04,9866590,war,responsibility,value,923.53,6,Puerto Rico,Johnsonstad
1985-10-02,2137353,answer,eat,whole,434.67,35,Djibouti,East Danielshire
2022-01-06,9205003,somebody,happy,ability,599.88,7,Guadeloupe,East Paulton
1990-07-27,9989034,various,process,item,899.14,17,Cook Islands,South Michellechester
2015-12-18,4349694,audience,assume,by,416.39,7,Martinique,Justinton
1975-08-26,1652538,I,phone,human,779.36,60,Uganda,Campbelltown
2023-04-21,795760,here,art,person,240.71,19,Saint Kitts and Nevis,North Tanya
2002-03-30,8742486,wall,attorney,huge,401.06,76,Taiwan,Heathmouth
2009-07-11,6100921,dinner,own,I,144.15,82,Mayotte,Hernandezview
1988-03-29,8674688,population,white,leave,649.02,59,Portugal,South Nicholas
1988-04-06,7767961,stop,yard,value,965.67,15,Turkmenistan,Knappbury
1990-10-01,863270,art,around,you,503.45,1,Vietnam,East Anthony
2009-12-12,9592790,sing,behind,time,930.2,82,American Samoa,Johnsonshire
1986-06-24,4214197,sit,window,fall,432.33,54,Norfolk Island,Port Douglasside
1995-02-20,9254269,industry,listen,challenge,376.87,98,Venezuela,Kimberlyberg
1970-02-24,8916050,hospital,single,push,822.81,93,Central African Republic,Josephstad
2013-01-17,3977500,investment,activity,TV,898.63,63,Antarctica (the territory South of 60 deg S),Schmidtview
2012-12-25,1581392,effort,several,painting,722.87,42,Burundi,North Donna
2020-07-24,2255251,pull,happy,notice,570.53,98,Timor-Leste,Millerstad
1993-08-12,3089294,cut,note,too,163.29,77,Benin,East Richard
2019-06-21,9218756,guess,new,peace,30.21,42,Samoa,Lake Elizabeth
2007-11-09,5794814,simple,success,economic,857.88,42,Liberia,Kimberlyland
2002-02-17,8258059,ago,east,always,572.59,76,Albania,Lake John
1975-12-29,4245327,allow,behind,economic,620.89,55,Cyprus,New Maureenland
2002-10-01,7863137,not,decade,remember,794.6,31,Iraq,Ebonymouth
2007-08-02,8493138,sign,professional,speak,859.63,51,Netherlands Antilles,New Elizabethfort
1988-12-14,2104541,process,American,election,488.17,41,El Salvador,East Lawrence
2007-12-11,4069425,approach,compare,old,944.34,20,Chile,East Jessicahaven
1975-10-20,8156078,all,need,also,34.92,84,Austria,Gonzalesbury
1995-09-10,6159180,situation,American,say,395.04,8,Turkey,North Kevin
1980-11-22,3488101,part,goal,according,163.38,30,Nauru,South Nathan
2013-09-21,6752804,back,people,cut,828.77,33,Botswana,West Caroline
1970-09-01,3485429,myself,suffer,its,725.85,25,Croatia,East Larry
1971-12-16,4503692,piece,forward,almost,815.94,23,United Kingdom,West Timothy
1989-06-06,7638988,approach,something,investment,897.03,67,Burkina Faso,Baileyberg
1976-11-14,7587026,same,piece,join,489.2,34,Guadeloupe,Shieldsland
2018-04-10,5681493,man,central,hear,322.08,41,Guernsey,Ballchester
2022-04-29,5704267,wide,cultural,offer,83.11,99,India,New Ericbury
2010-05-31,6273282,effect,mother,young,49.19,88,Grenada,West Jessica
2008-12-23,3782119,own,certain,say,446.04,12,Taiwan,Lake Sara
1979-11-27,9595237,either,surface,receive,714.08,97,Macao,New Carmen
1989-09-20,6580123,move,seem,charge,141.29,12,Austria,Jacobsonland
2017-08-07,6719859,relationship,include,seek,766.03,98,Botswana,Lake Mark
1973-06-25,2926871,language,perform,into,501.89,94,Congo,Stephanietown
1997-04-17,5986073,never,reveal,service,823.5,25,Rwanda,Lake Nathan
2014-01-05,6877455,talk,them,common,563.65,52,Bulgaria,West Henryside
1990-12-23,6618961,pull,center,today,482.72,60,Slovakia (Slovak Republic),West Timothychester
1983-03-07,3928702,easy,newspaper,expert,969.0,78,Montenegro,Willisborough
2003-01-02,6885441,contain,week,but,265.61,15,Mexico,East Erin
1995-07-21,1625865,certain,difficult,listen,517.08,64,Somalia,South Louisstad
2013-11-10,337713,front,trip,site,346.84,7,Denmark,Jessicaborough
1973-06-16,5921096,tax,meeting,level,57.98,9,Netherlands Antilles,Lake Kristinaside
1984-06-24,1037773,act,child,many,259.3,32,Montserrat,Port Bradborough
1976-11-08,7516161,consumer,wait,environmental,212.1,32,New Zealand,Ellisburgh
1994-03-12,7032722,number,single,stand,702.64,88,Tunisia,Melissabury
1980-12-24,132389,others,professor,need,963.94,96,Mexico,New Karen
2001-01-15,510607,project,true,water,444.29,93,Benin,North Aliciaview
1999-09-09,8601263,smile,employee,forward,343.0,58,Gibraltar,Lake Martin
2008-02-28,8329737,us,blue,stand,58.1,64,Serbia,Fieldsview
1972-09-02,4480410,attack,send,performance,279.09,58,Montenegro,Gonzalezhaven
2019-02-25,2338023,begin,teach,score,385.88,97,Malta,South Leslieside
1989-07-18,682713,red,him,science,493.95,95,Ethiopia,Shannonfurt
2020-09-22,5516305,live,expert,born,839.13,27,Niger,Samanthahaven
2019-07-21,7876393,story,catch,agreement,764.37,56,North Macedonia,Robersonhaven
2021-03-12,3701070,summer,management,develop,860.77,48,Syrian Arab Republic,North Jonathanberg
2008-09-28,9543292,exist,mouth,company,824.31,17,Paraguay,Laurenview
2015-08-20,7807627,his,until,consider,116.33,57,Turkmenistan,Jamesbury
1996-06-13,2910398,cover,near,fear,260.49,40,South Georgia and the South Sandwich Islands,Briannaview
1974-11-20,2021637,people,consider,small,485.45,80,Saint Martin,Andreamouth
1973-09-08,2049130,film,make,own,603.98,18,Bulgaria,Douglasfurt
2009-06-19,4209008,force,perform,teach,730.56,35,Svalbard & Jan Mayen Islands,Hillhaven
1988-09-06,1760483,case,image,prove,183.5,90,Armenia,North Melissa
1986-03-04,1215184,relate,put,consider,729.07,47,Kyrgyz Republic,Crystalton
2002-09-25,6953038,character,politics,course,101.61,31,Syrian Arab Republic,Hoffmanfurt
2000-03-16,3640472,soon,will,amount,118.78,93,Ethiopia,East Timothy
1981-06-20,7970575,grow,different,memory,69.71,48,Philippines,East Laura
1985-01-15,5453974,green,movement,officer,189.28,2,Gibraltar,West James
2001-10-17,6289986,late,blue,sign,673.23,84,Moldova,Oscarborough
2018-07-27,6677386,modern,despite,find,536.09,55,Hungary,Stevensonton
1973-08-14,5080825,east,design,new,746.88,9,El Salvador,New Kevinton
1983-08-05,6542221,anything,store,under,878.44,19,Saudi Arabia,Foxshire
1990-10-22,5606233,property,possible,poor,846.52,79,Guinea-Bissau,Walkerbury
2005-04-16,4702407,play,easy,direction,853.83,21,Saint Pierre and Miquelon,Petersonview
2015-07-06,5308535,environmental,vote,box,956.57,6,Togo,Lake Carmenside
1993-06-04,9819961,gun,too,expert,456.46,49,Jersey,North Kevin
